TIMESTAMP,I_glo_Avg,I_dir_Avg,I_dif_Avg,WS_ms_Avg,WindDir,AirTC_Avg,RH,CS106_PB_Avg
2023-10-24 00:40:00,0.0,53.04,1422.0,2.451,330.9,19.18,82.6,874.153
2023-10-24 00:50:00,0.0,53.49,1421.0,2.514,323.0,19.29,79.4,874.035
2023-10-24 01:00:00,0.0,53.34,1418.0,1.881,335.2,19.59,80.2,873.9963
2023-10-24 01:10:00,0.0,53.42,1420.0,1.948,293.6,19.6,81.0,873.9914
2023-10-24 01:20:00,0.0,53.59,1421.0,1.722,340.0,19.47,82.0,873.9629
2023-10-24 01:30:00,0.0,53.74,1422.0,1.714,335.5,19.32,81.0,873.964
2023-10-24 01:40:00,0.0,53.54,1423.0,1.529,2.514,19.44,80.2,873.972
2023-10-24 01:50:00,0.0,53.21,1416.0,0.576,327.7,19.59,78.69,874.0475
2023-10-24 02:00:00,0.0,53.21,1418.0,1.351,341.6,19.69,82.8,874.1025
2023-10-24 02:10:00,0.0,53.34,1420.0,1.906,344.9,18.95,82.7,874.1497
2023-10-24 02:20:00,0.0,53.64,1425.0,2.301,339.1,18.9,81.8,874.2029
2023-10-24 02:30:00,0.0,53.74,1428.0,2.665,338.6,19.02,80.6,874.1942
2023-10-24 02:40:00,0.0,53.82,1425.0,2.895,338.9,19.24,79.89,874.2077
2023-10-24 02:50:00,0.0,53.5,1424.0,2.367,336.4,19.43,80.3,874.2703
2023-10-24 03:00:00,0.0,53.33,1417.0,2.001,334.3,19.77,77.46,874.403
2023-10-24 03:10:00,0.0,53.02,1419.0,1.935,337.8,20.04,77.92,874.5038
2023-10-24 03:20:00,0.0,52.99,1421.0,1.94,333.1,19.95,79.06,874.556
2023-10-24 03:30:00,0.0,52.82,1417.0,2.147,337.7,19.6,81.8,874.58
2023-10-24 03:40:00,0.0,53.59,1428.0,2.135,331.2,19.09,83.6,874.5646
2023-10-24 03:50:00,0.0,54.15,1433.0,2.054,335.1,18.8,84.1,874.5142
2023-10-24 04:00:00,0.0,54.56,1433.0,1.845,329.7,18.92,83.2,874.5427
2023-10-24 04:10:00,0.0,54.47,1435.0,1.904,329.0,18.69,85.8,874.4574
2023-10-24 04:20:00,0.0,55.26,1439.0,1.953,344.9,18.36,85.3,874.4479
2023-10-24 04:30:00,0.0,55.14,1435.0,1.603,325.5,18.61,83.4,874.4294
2023-10-24 04:40:00,0.0,54.84,1432.0,0.14,340.2,18.84,84.0,874.4548
2023-10-24 04:50:00,0.0,55.42,1435.0,1.564,341.0,18.43,87.1,874.4271
2023-10-24 05:00:00,0.0,55.5,1434.0,1.746,331.4,18.29,87.7,874.4468
2023-10-24 05:10:00,0.0,55.64,1428.0,1.554,322.5,18.51,84.9,874.5348
2023-10-24 05:20:00,0.0,54.82,1426.0,1.221,298.3,18.96,85.0,874.6061
2023-10-24 05:30:00,0.0,55.0,1429.0,1.473,335.7,18.75,86.4,874.6653
2023-10-24 05:40:00,0.0,55.29,1433.0,1.85,339.1,18.36,86.9,874.6245
2023-10-24 05:50:00,0.0,55.51,1434.0,1.976,336.0,18.52,86.4,874.754
2023-10-24 06:00:00,0.0,55.34,1433.0,1.459,337.0,18.7,86.7,874.9017
2023-10-24 06:10:00,0.0,55.62,1427.0,1.77,336.5,18.56,87.3,875.0153
2023-10-24 06:20:00,0.0,55.96,1430.0,1.974,346.0,18.34,88.6,875.0897
2023-10-24 06:30:00,0.917,56.45,1427.0,1.961,338.7,18.35,87.2,875.2911
2023-10-24 06:40:00,4.722,57.37,1486.0,1.92,332.0,18.65,87.3,875.5749
2023-10-24 06:50:00,15.36,78.9,2406.0,1.934,333.3,18.57,87.4,875.8314
2023-10-24 07:00:00,32.01,4287.0,3123.0,1.471,258.4,18.56,88.2,876.0848
2023-10-24 07:10:00,40.74,6981.0,3131.0,1.168,320.5,18.89,86.7,876.2826
2023-10-24 07:20:00,45.91,4023.0,3399.0,1.861,344.8,18.6,90.2,876.5223
2023-10-24 07:30:00,51.17,6500.0,3448.0,1.99,333.0,18.45,89.7,876.6447
2023-10-24 07:40:00,116.3,88.2,3340.0,1.705,328.0,18.85,88.0,876.6722
2023-10-24 07:50:00,205.5,870.0,1982.0,1.189,12.54,19.71,83.2,876.7946
2023-10-24 08:00:00,273.8,6739.0,561.2,0.116,342.1,21.43,76.92,876.8807
2023-10-24 08:10:00,237.5,796.6,215.6,0.843,320.6,22.4,72.7,876.8578
2023-10-24 08:20:00,338.5,319.6,26.36,0.495,320.4,22.45,71.63,876.8224
2023-10-24 08:30:00,390.4,793.9,1368.0,0.537,324.1,23.46,67.9,876.8038
2023-10-24 08:40:00,291.5,278.6,2093.0,1.071,23.86,23.57,65.57,876.8298
2023-10-24 08:50:00,290.4,143.2,2463.0,1.165,132.3,23.44,67.62,876.9438
2023-10-24 09:00:00,395.8,203.6,0.0,1.314,151.6,24.15,65.25,876.9723
2023-10-24 09:10:00,535.7,609.2,357.0,1.26,127.6,25.05,61.13,876.9961
2023-10-24 09:20:00,536.4,656.6,1955.0,0.96,110.4,26.2,59.58,877.0874
2023-10-24 09:30:00,559.9,662.1,2230.0,1.333,106.1,26.08,61.86,877.0737
2023-10-24 09:40:00,578.4,655.0,2602.0,1.79,205.2,25.91,63.11,877.0636
2023-10-24 09:50:00,605.1,636.6,1257.0,1.125,121.7,25.18,62.15,877.0524
2023-10-24 10:00:00,660.5,2348.0,217.7,1.381,228.4,26.09,62.18,877.045
2023-10-24 10:10:00,690.7,6413.0,0.0,1.772,87.9,26.13,61.31,876.9225
2023-10-24 10:20:00,719.3,7182.0,0.0,2.214,137.4,26.64,63.57,876.8624
2023-10-24 10:30:00,745.2,7379.0,0.0,3.269,192.8,25.87,65.27,876.8602
2023-10-24 10:40:00,738.2,7290.0,0.0,3.163,69.34,25.88,64.98,876.8735
2023-10-24 10:50:00,771.5,4908.0,0.0,3.455,172.1,25.75,66.43,876.8052
2023-10-24 11:00:00,811.0,646.7,0.0,4.229,151.5,25.48,66.92,876.7596
2023-10-24 11:10:00,826.0,518.9,0.0,4.023,172.5,25.79,67.13,876.6395
2023-10-24 11:20:00,680.6,124.3,0.0,3.893,146.8,25.25,67.64,876.5723
2023-10-24 11:30:00,730.5,170.3,0.0,3.397,186.3,25.4,66.62,876.4553
2023-10-24 11:40:00,807.0,271.5,0.0,2.345,170.7,25.73,63.8,876.3989
2023-10-24 11:50:00,985.0,560.0,0.0,2.389,147.1,26.47,60.13,876.2966
2023-10-24 12:00:00,856.0,509.2,0.0,1.794,199.1,27.34,59.5,876.1099
2023-10-24 12:10:00,733.0,252.8,0.0,2.333,221.0,26.01,61.35,875.8693
2023-10-24 12:20:00,1035.0,641.9,0.0,1.636,52.47,27.01,57.59,875.5436
2023-10-24 12:30:00,757.0,297.3,0.0,1.85,188.8,27.52,57.95,875.2203
2023-10-24 12:40:00,890.0,501.6,0.0,1.388,280.2,27.11,57.59,874.8859
2023-10-24 12:50:00,714.4,216.6,0.0,1.366,33.77,28.26,55.83,874.7147
2023-10-24 13:00:00,798.5,410.8,0.0,0.976,12.73,28.24,54.81,874.5184
2023-10-24 13:10:00,883.0,704.3,0.0,1.476,78.93,28.65,53.23,874.2101
2023-10-24 13:20:00,876.0,699.8,0.0,1.024,255.9,29.42,52.75,874.1158
2023-10-24 13:30:00,867.0,687.1,0.0,2.067,313.5,29.55,52.22,874.0036
2023-10-24 13:40:00,858.0,687.3,0.0,1.807,216.7,29.56,50.62,873.7777
2023-10-24 13:50:00,916.0,708.5,0.0,1.561,40.34,29.02,49.8,873.6863
2023-10-24 14:00:00,770.7,523.8,0.0,2.05,62.51,30.47,48.21,873.5298
2023-10-24 14:10:00,820.0,522.4,0.0,2.823,103.9,30.29,48.12,873.4017
2023-10-24 14:20:00,855.0,650.1,0.0,1.38,58.06,30.47,47.39,873.2235
2023-10-24 14:30:00,639.0,385.8,0.0,1.211,138.5,30.05,46.88,873.1234
2023-10-24 14:40:00,690.0,493.4,0.0,1.185,67.9,30.95,44.99,872.9354
2023-10-24 14:50:00,526.8,247.4,0.0,1.257,144.5,30.88,45.15,872.7507
2023-10-24 15:00:00,475.5,190.9,0.0,1.459,233.7,31.02,44.68,872.6588
2023-10-24 15:10:00,355.1,9.45,0.0,1.763,113.5,30.67,46.8,872.6046
2023-10-24 15:20:00,335.3,45.71,0.0,0.929,226.2,30.05,47.34,872.5844
2023-10-24 15:30:00,577.0,483.9,0.0,1.238,208.4,30.62,45.8,872.5074
2023-10-24 15:40:00,478.7,243.5,0.0,2.923,216.4,29.85,47.72,872.4025
2023-10-24 15:50:00,259.1,3.981,0.0,2.62,200.4,28.98,49.75,872.3752
2023-10-24 16:00:00,287.4,51.46,0.0,2.641,199.4,28.88,49.47,872.2995
2023-10-24 16:10:00,377.6,233.1,0.0,2.251,196.8,29.5,47.43,872.1945
2023-10-24 16:20:00,226.7,38.0,0.0,1.92,167.6,29.6,48.09,872.0773
2023-10-24 16:30:00,192.5,44.61,0.0,2.165,153.0,29.43,48.02,872.0762
2023-10-24 16:40:00,268.3,297.7,0.0,2.054,171.5,29.61,47.58,872.1434
2023-10-24 16:50:00,157.9,85.9,0.0,3.04,175.6,29.34,50.12,872.1826
2023-10-24 17:00:00,112.7,17.01,0.0,3.053,171.3,28.72,49.92,872.272
2023-10-24 17:10:00,83.8,4.523,0.0,3.14,153.8,28.41,51.19,872.4437
2023-10-24 17:20:00,69.02,0.502,0.0,2.742,190.1,28.22,52.57,872.5137
2023-10-24 17:30:00,56.29,1.758,0.0,2.379,175.2,28.04,53.04,872.4965
2023-10-24 17:40:00,42.31,0.266,0.0,2.566,199.9,27.85,52.82,872.5863
2023-10-24 17:50:00,25.7,0.132,0.0,2.773,224.6,27.64,54.07,872.6677
2023-10-24 18:00:00,10.42,0.145,0.0,1.35,256.3,27.64,54.27,872.6938
2023-10-24 18:10:00,1.093,0.176,0.0,1.476,199.3,27.44,55.11,872.722
2023-10-24 18:20:00,0.0,0.166,0.0,1.388,247.6,27.28,55.99,872.6787
2023-10-24 18:30:00,0.0,0.209,0.0,1.845,207.6,27.12,57.13,872.7708
2023-10-24 18:40:00,0.0,0.153,0.0,2.64,213.6,26.68,60.83,872.9557
2023-10-24 18:50:00,0.0,0.12,0.0,2.699,258.1,26.16,63.11,872.9916
2023-10-24 19:00:00,0.0,0.083,0.0,2.065,224.7,25.86,65.15,873.1476
2023-10-24 19:10:00,0.094,1371.0,2688.0,1.834,199.7,25.5,66.68,873.2993
2023-10-24 19:20:00,0.0,0.0,0.0,0.969,230.4,25.46,67.18,873.4772
2023-10-24 19:30:00,0.0,0.0,0.0,0.795,290.8,25.44,67.44,873.5886
2023-10-24 19:40:00,0.0,0.0,0.0,0.053,290.5,25.29,67.66,873.6705
2023-10-24 19:50:00,0.0,0.0,0.0,0.52,152.3,25.22,70.04,873.8177
2023-10-24 20:00:00,0.0,0.0,0.0,0.914,116.4,25.13,71.02,874.0335
2023-10-24 20:10:00,0.0,0.0,0.0,1.465,161.6,24.86,73.61,874.0765
2023-10-24 20:20:00,0.0,0.0,0.0,1.397,153.2,24.58,73.51,874.1514
2023-10-24 20:30:00,0.0,0.0,0.0,0.339,155.6,24.55,72.24,874.2303
2023-10-24 20:40:00,0.0,0.0,0.0,0.054,338.0,24.48,75.1,874.2115
2023-10-24 20:50:00,0.0,0.0,0.0,0.301,3.041,24.28,76.2,874.3123
2023-10-24 21:00:00,0.0,0.0,0.0,0.348,322.0,24.14,76.46,874.5173
2023-10-24 21:10:00,0.0,0.0,0.0,0.726,242.3,24.07,73.26,874.644
2023-10-24 21:20:00,0.0,0.0,0.0,0.0,12.18,24.18,74.46,874.7899
2023-10-24 21:30:00,0.0,0.0,0.0,0.506,328.8,24.01,78.66,874.8618
2023-10-24 21:40:00,0.0,0.0,0.0,0.905,304.4,23.44,75.9,874.8451
2023-10-24 21:50:00,0.0,0.0,0.0,0.33,276.6,23.75,75.7,874.9328
2023-10-24 22:00:00,0.0,0.096,0.0,0.176,158.3,23.65,77.3,875.1411
2023-10-24 22:10:00,0.0,2.567,0.0,0.835,221.0,23.58,77.48,875.3148
2023-10-24 22:20:00,0.0,11.58,1.057,0.704,325.1,23.38,78.67,875.409
2023-10-24 22:30:00,0.0,31.44,461.5,1.171,269.5,22.97,83.1,875.3287
2023-10-24 22:40:00,0.0,45.16,865.0,2.088,221.0,22.56,81.4,875.4308
2023-10-24 22:50:00,0.0,60.19,1516.0,2.107,251.2,22.43,84.1,875.5465
2023-10-24 23:00:00,0.0,78.52,2393.0,1.985,269.8,22.31,83.7,875.5139
2023-10-24 23:10:00,0.261,68.83,2224.0,1.295,309.8,22.22,85.3,875.4123
2023-10-24 23:20:00,0.026,51.79,1205.0,1.935,313.7,21.74,90.6,875.2767
2023-10-24 23:30:00,0.0,65.77,1237.0,2.026,332.7,21.28,91.8,875.2531
2023-10-24 23:40:00,0.0,68.53,1266.0,2.819,304.7,21.1,90.3,875.2228
2023-10-24 23:50:00,0.0,77.28,1080.0,3.23,330.7,21.21,93.2,875.0804
2023-10-25 00:00:00,0.0,72.29,896.0,2.978,344.1,20.94,93.5,874.9783
2023-10-25 00:10:00,0.0,74.24,911.0,2.811,330.5,20.91,92.3,874.8539
2023-10-25 00:20:00,0.0,71.48,979.0,1.922,4.562,21.12,91.2,874.8075
2023-10-25 00:30:00,0.0,71.07,1050.0,1.263,182.0,21.34,90.2,874.8527
2023-10-25 00:40:00,0.0,69.88,1099.0,2.077,253.4,21.55,89.9,874.7547
2023-10-25 00:50:00,0.0,69.06,1142.0,1.84,203.5,21.36,91.4,874.7671
2023-10-25 01:00:00,0.0,67.31,1161.0,1.953,258.9,21.3,88.4,874.6969
2023-10-25 01:10:00,0.0,62.8,1142.0,1.547,168.7,21.53,86.7,874.7584
2023-10-25 01:20:00,0.0,68.45,1547.0,1.216,186.7,21.54,86.9,874.7233
2023-10-25 01:30:00,0.0,104.3,2686.0,1.198,148.1,21.44,87.3,874.6758
2023-10-25 01:40:00,0.0,61.01,1346.0,0.25,156.7,21.36,88.9,874.5939
2023-10-25 01:50:00,0.0,43.0,1390.0,0.376,59.8,21.29,88.7,874.5842
2023-10-25 02:00:00,0.0,37.05,1409.0,0.31,95.7,21.27,89.3,874.5267
2023-10-25 02:10:00,0.0,36.14,1419.0,0.158,0.155,21.2,91.6,874.506
2023-10-25 02:20:00,0.0,36.26,1399.0,0.659,335.9,21.13,93.3,874.4946
2023-10-25 02:30:00,0.064,119.7,4885.0,0.18,342.8,21.05,92.9,874.4962
2023-10-25 02:40:00,0.241,186.2,7295.0,0.0,25.83,21.07,93.0,874.527
2023-10-25 02:50:00,0.246,246.1,6527.0,0.0,173.6,20.99,91.5,874.5547
2023-10-25 03:00:00,0.0,188.5,5897.0,0.499,100.4,21.02,91.1,874.5996
2023-10-25 03:10:00,0.232,204.6,4287.0,0.324,301.9,20.9,93.8,874.5182
2023-10-25 03:20:00,0.0,167.8,2793.0,0.123,119.5,20.71,95.1,874.5975
2023-10-25 03:30:00,0.0,109.1,1647.0,0.731,347.2,20.62,98.2,874.4969
2023-10-25 03:40:00,0.001,90.1,1224.0,0.836,329.9,20.37,98.8,874.4894
2023-10-25 03:50:00,0.083,91.9,1209.0,1.515,296.8,20.16,96.8,874.3177
2023-10-25 04:00:00,0.0,93.4,1187.0,0.766,339.1,20.3,98.0,874.3551
2023-10-25 04:10:00,0.0,93.7,1190.0,0.981,323.3,20.29,99.4,874.3346
2023-10-25 04:20:00,0.0,93.8,1202.0,0.68,336.1,20.19,99.5,874.3741
2023-10-25 04:30:00,0.0,94.1,1201.0,0.903,333.4,20.05,98.5,874.4473
2023-10-25 04:40:00,0.0,93.5,1202.0,0.244,317.0,20.09,97.4,874.5952
2023-10-25 04:50:00,0.0,91.1,1189.0,0.623,159.6,20.26,99.1,874.6863
2023-10-25 05:00:00,0.0,91.4,1176.0,0.296,143.7,20.26,99.8,874.6828
2023-10-25 05:10:00,0.0,90.9,1192.0,0.0,143.7,20.25,100.0,874.6554
2023-10-25 05:20:00,0.0,91.1,1187.0,0.019,19.1,20.21,100.0,874.6852
2023-10-25 05:30:00,0.0,90.9,1178.0,0.098,9.37,20.17,100.0,874.7643
2023-10-25 05:40:00,0.019,89.3,1197.0,0.395,0.747,20.03,100.0,874.8696
2023-10-25 05:50:00,0.018,85.7,1215.0,0.0,336.8,20.0,100.0,875.0414
2023-10-25 06:00:00,0.013,81.0,1212.0,1.074,337.3,19.96,100.0,875.0306
2023-10-25 06:10:00,0.0,80.0,1219.0,1.248,340.0,19.85,100.0,875.0627
2023-10-25 06:20:00,0.037,75.51,1222.0,0.719,325.2,19.91,100.0,875.0962
2023-10-25 06:30:00,0.152,68.87,1221.0,0.792,55.69,19.75,100.0,875.0957
2023-10-25 06:40:00,0.359,55.26,1219.0,1.076,50.49,19.88,100.0,875.0521
2023-10-25 06:50:00,2.36,52.41,1219.0,0.941,44.39,20.03,100.0,875.0625
2023-10-25 07:00:00,6.384,51.32,1198.0,0.798,20.32,20.05,99.9,875.1531
2023-10-25 07:10:00,10.3,65.11,1820.0,1.5,0.162,19.95,99.3,874.9126
2023-10-25 07:20:00,13.84,83.7,1656.0,0.806,38.88,19.99,98.8,875.0126
2023-10-25 07:30:00,28.25,2360.0,2411.0,0.649,162.2,20.07,99.4,875.2513
2023-10-25 07:40:00,38.52,5632.0,1851.0,1.196,189.3,20.09,99.4,875.4494
2023-10-25 07:50:00,40.4,6526.0,3355.0,1.534,151.6,20.26,99.4,875.595
2023-10-25 08:00:00,30.56,7488.0,3953.0,2.308,182.8,20.29,100.0,875.8264
2023-10-25 08:10:00,27.79,53.47,1203.0,1.77,199.0,20.22,100.0,876.0749
2023-10-25 08:20:00,41.9,6825.0,2723.0,0.788,159.3,20.22,100.0,876.1929
2023-10-25 08:30:00,46.86,5257.0,2244.0,1.18,342.7,20.2,100.0,876.226
2023-10-25 08:40:00,46.3,7999.0,4141.0,1.64,288.3,20.13,100.0,876.2562
2023-10-25 08:50:00,49.2,6610.0,4598.0,0.922,41.17,20.09,100.0,876.4497
2023-10-25 09:00:00,63.45,1872.0,3427.0,0.892,66.91,20.24,100.0,876.6375
2023-10-25 09:10:00,115.6,1972.0,2557.0,0.691,25.14,20.32,100.0,876.7333
2023-10-25 09:20:00,151.7,2385.0,965.0,1.2,0.355,20.4,98.3,876.7987
2023-10-25 09:30:00,135.8,488.0,459.7,1.089,80.4,20.35,96.7,876.9435
2023-10-25 09:40:00,123.4,1926.0,1482.0,0.964,73.98,20.22,98.1,877.1414
2023-10-25 09:50:00,122.9,2507.0,2220.0,0.875,72.89,20.18,98.2,877.2777
2023-10-25 10:00:00,110.5,2115.0,2652.0,0.473,10.22,20.16,98.3,877.3892
2023-10-25 10:10:00,124.0,2357.0,2772.0,0.461,69.14,20.12,99.1,877.4574
2023-10-25 10:20:00,131.1,1417.0,2949.0,1.094,30.99,20.1,98.9,877.5306
2023-10-25 10:30:00,125.5,446.0,2546.0,0.811,67.72,20.03,97.6,877.5628
2023-10-25 10:40:00,176.4,8.41,13.93,1.851,22.11,19.85,95.9,877.5524
2023-10-25 10:50:00,184.1,6.519,0.0,1.679,41.81,19.67,96.4,877.5989
2023-10-25 11:00:00,203.6,1088.0,0.0,1.738,36.46,19.69,97.0,877.5194
2023-10-25 11:10:00,206.9,1348.0,57.74,1.767,11.4,19.7,98.0,877.4194
2023-10-25 11:20:00,204.7,600.4,0.0,2.405,21.0,19.69,97.3,877.3484
2023-10-25 11:30:00,266.4,0.79,0.0,1.975,344.1,19.68,96.6,877.2126
2023-10-25 11:40:00,279.9,0.872,0.0,2.251,33.86,19.81,96.1,877.0995
2023-10-25 11:50:00,302.8,1.054,0.0,2.278,18.3,19.94,95.4,876.9675
2023-10-25 12:00:00,313.5,0.994,0.0,2.575,32.35,20.08,95.0,876.8959
2023-10-25 12:10:00,214.1,1053.0,0.0,1.566,34.06,20.33,95.3,876.8578
2023-10-25 12:20:00,188.7,4050.0,41.7,1.792,5.832,20.39,94.7,876.7112
2023-10-25 12:30:00,182.1,2212.0,1312.0,0.446,26.2,20.74,95.4,876.6258
2023-10-25 12:40:00,160.4,684.8,480.8,1.176,53.47,20.83,93.9,876.5226
2023-10-25 12:50:00,213.2,7.583,0.0,1.115,10.93,20.89,94.0,876.3517
2023-10-25 13:00:00,231.3,0.723,0.0,2.14,54.16,21.04,92.2,876.1543
2023-10-25 13:10:00,211.1,2213.0,0.0,2.643,5.399,21.16,90.5,876.0299
2023-10-25 13:20:00,236.4,3396.0,0.0,1.826,21.9,21.31,91.3,875.9875
2023-10-25 13:30:00,159.3,1718.0,296.5,2.413,48.94,21.36,89.8,875.8688
2023-10-25 13:40:00,162.3,517.5,327.4,2.57,38.41,21.32,88.6,875.7142
2023-10-25 13:50:00,221.4,1634.0,13.82,2.36,25.0,21.27,90.2,875.5541
2023-10-25 14:00:00,239.4,2198.0,15.09,1.997,73.01,21.5,87.8,875.4719
2023-10-25 14:10:00,150.4,1271.0,537.0,1.355,48.37,21.55,88.4,875.5087
2023-10-25 14:20:00,155.2,2.937,0.0,0.935,289.7,21.65,89.3,875.4105
2023-10-25 14:30:00,151.6,168.4,439.9,1.16,27.93,21.83,86.0,875.3859
2023-10-25 14:40:00,179.5,180.5,239.1,1.305,46.8,22.01,84.5,875.3128
2023-10-25 14:50:00,199.1,8.54,0.0,0.93,71.1,22.17,83.2,875.2084
2023-10-25 15:00:00,188.2,4.216,0.0,1.06,50.93,22.3,83.4,875.1671
2023-10-25 15:10:00,181.8,0.656,0.0,1.257,42.13,22.32,83.2,875.1022
2023-10-25 15:20:00,130.8,919.0,714.2,0.94,13.29,22.26,84.1,875.0934
2023-10-25 15:30:00,113.7,46.78,2843.0,0.905,2.264,21.89,86.1,875.0902
2023-10-25 15:40:00,129.1,63.25,2567.0,0.321,79.66,21.93,86.8,875.0378
2023-10-25 15:50:00,85.5,86.0,3140.0,1.234,33.88,21.81,87.5,874.9484
2023-10-25 16:00:00,42.79,3777.0,2675.0,1.397,313.1,21.57,87.2,874.8773
2023-10-25 16:10:00,38.04,5713.0,2245.0,1.765,274.4,21.24,90.5,874.8818
2023-10-25 16:20:00,45.97,6321.0,3027.0,2.095,1.348,20.69,93.2,874.8722
2023-10-25 16:30:00,45.49,6323.0,3354.0,1.728,291.0,20.54,92.3,874.9113
2023-10-25 16:40:00,34.36,7749.0,4573.0,1.53,7.983,20.57,93.4,874.9715
2023-10-25 16:50:00,45.11,7999.0,5260.0,0.982,45.82,20.64,93.8,875.0359
2023-10-25 17:00:00,40.0,5890.0,2293.0,1.598,334.8,20.58,94.0,875.0577
2023-10-25 17:10:00,33.87,7583.0,4561.0,2.336,317.8,20.3,92.9,875.1218
2023-10-25 17:20:00,27.08,5048.0,2897.0,2.626,336.2,20.01,94.4,875.1727
2023-10-25 17:30:00,22.97,60.49,1194.0,2.161,11.38,19.83,95.3,875.0573
2023-10-25 17:40:00,19.99,97.4,1712.0,2.59,329.0,19.74,94.3,875.0907
2023-10-25 17:50:00,11.51,101.1,1392.0,2.548,341.3,19.6,95.3,875.183
2023-10-25 18:00:00,4.921,77.62,1144.0,2.636,312.0,19.57,93.5,875.2142
2023-10-25 18:10:00,0.55,75.18,1126.0,2.308,146.3,19.63,92.8,875.2057
2023-10-25 18:20:00,0.0,75.61,1133.0,2.15,337.5,19.66,93.1,875.2218
2023-10-25 18:30:00,0.0,75.9,1130.0,2.411,331.5,19.63,90.5,875.1935
2023-10-25 18:40:00,0.0,74.98,1120.0,1.941,318.2,19.77,90.2,875.3036
2023-10-25 18:50:00,0.0,72.16,1104.0,0.725,322.5,19.85,89.3,875.41
2023-10-25 19:00:00,0.0,70.56,1107.0,0.663,41.62,19.86,91.0,875.4576
2023-10-25 19:10:00,0.0,78.09,1209.0,0.413,48.22,19.91,90.9,875.5132
2023-10-25 19:20:00,0.0,80.2,1268.0,0.055,226.5,19.92,91.6,875.5874
2023-10-25 19:30:00,0.0,79.44,1277.0,0.304,279.5,19.89,92.6,875.6864
2023-10-25 19:40:00,0.0,77.5,1275.0,0.87,339.6,19.71,93.2,875.7666
2023-10-25 19:50:00,0.0,76.96,1269.0,0.28,153.9,19.64,94.5,875.9154
2023-10-25 20:00:00,0.0,76.94,1272.0,0.0,154.2,19.61,93.9,876.0638
2023-10-25 20:10:00,0.0,77.04,1270.0,0.054,285.8,19.64,95.1,876.2281
2023-10-25 20:20:00,0.0,78.1,1277.0,1.18,300.8,19.6,93.5,876.3874
2023-10-25 20:30:00,0.0,79.95,1261.0,0.811,131.9,19.78,93.7,876.5339
2023-10-25 20:40:00,0.0,82.1,1195.0,0.0,132.0,19.72,95.0,876.6403
2023-10-25 20:50:00,0.0,81.9,1187.0,0.551,48.34,19.59,97.0,876.681
2023-10-25 21:00:00,0.0,82.2,1210.0,0.082,76.17,19.51,97.3,876.7541
2023-10-25 21:10:00,0.0,59.56,1269.0,0.235,83.8,19.53,97.4,876.8548
2023-10-25 21:20:00,0.0,52.32,1285.0,0.21,92.9,19.51,98.7,876.8818
2023-10-25 21:30:00,0.0,47.84,1298.0,0.153,155.6,19.47,99.5,876.9386
2023-10-25 21:40:00,0.0,47.7,1295.0,0.703,201.9,19.39,100.0,877.0633
2023-10-25 21:50:00,0.0,47.59,1290.0,0.0,237.9,19.34,100.0,877.078
2023-10-25 22:00:00,0.0,48.34,1311.0,0.593,256.5,19.33,100.0,877.079
2023-10-25 22:10:00,0.0,49.78,1311.0,1.379,289.0,19.27,99.2,877.096
2023-10-25 22:20:00,0.0,48.49,1311.0,0.224,0.16,19.26,98.4,877.138
2023-10-25 22:30:00,0.0,49.01,1328.0,0.337,312.9,19.26,99.1,877.0959
2023-10-25 22:40:00,0.0,48.64,1309.0,0.722,310.6,19.18,99.1,877.0955
2023-10-25 22:50:00,0.049,63.82,1286.0,0.519,330.0,19.18,99.6,877.0633
2023-10-25 23:00:00,0.205,95.6,1220.0,1.454,344.1,18.98,100.0,877.0262
2023-10-25 23:10:00,0.004,96.0,1223.0,1.635,312.9,18.86,100.0,876.9689
2023-10-25 23:20:00,0.0,96.0,1218.0,0.296,316.5,18.97,100.0,877.0145
2023-10-25 23:30:00,0.0,85.4,1175.0,0.315,230.8,19.07,100.0,876.9989
2023-10-25 23:40:00,0.0,90.9,1204.0,1.301,301.3,19.14,100.0,877.001
2023-10-25 23:50:00,0.0,91.6,1206.0,0.143,296.3,19.16,100.0,876.9305
2023-10-26 00:00:00,0.0,82.2,1173.0,0.619,343.9,19.11,100.0,876.8539
2023-10-26 00:10:00,0.0,82.5,1166.0,0.92,341.3,19.08,100.0,876.7645
2023-10-26 00:20:00,0.0,82.5,1168.0,1.304,331.2,19.0,100.0,876.7393
2023-10-26 00:30:00,0.0,81.5,1162.0,0.981,330.7,18.94,100.0,876.7171
2023-10-26 00:40:00,0.0,81.8,1161.0,1.001,328.0,18.97,100.0,876.612
2023-10-26 00:50:00,0.0,80.5,1156.0,1.201,330.2,18.99,100.0,876.5094
2023-10-26 01:00:00,0.0,80.4,1161.0,1.399,340.2,18.98,100.0,876.3771
2023-10-26 01:10:00,0.0,81.2,1167.0,0.139,329.5,19.01,100.0,876.3154
2023-10-26 01:20:00,0.0,81.0,1168.0,0.0,329.5,19.04,100.0,876.201
2023-10-26 01:30:00,0.0,82.3,1179.0,0.0,327.9,19.05,100.0,876.098
2023-10-26 01:40:00,0.0,83.6,1187.0,0.0,57.96,19.07,100.0,876.0723
2023-10-26 01:50:00,0.0,84.2,1190.0,0.0,344.3,19.05,100.0,876.004
2023-10-26 02:00:00,0.0,85.7,1194.0,0.643,325.6,18.94,100.0,875.9304
2023-10-26 02:10:00,0.0,84.7,1189.0,0.666,326.0,18.86,100.0,875.8486
